headline	date	url	order	number_words	newspaper
Medicamento para abortar causa graves lesões nas mães e nos bebés	2004-09-10	https://arquivo.pt/noFrame/replay/20040910090013/http://www.publico.pt/	0	11	PUBLICO
Pelo menos 35 mortos em atentado no centro de Bagdad	2004-09-14	https://arquivo.pt/noFrame/replay/20040914082805/http://www.publico.pt/	1	10	PUBLICO
Pobreza ameaça um quarto da população portuguesa	2004-09-14	https://arquivo.pt/noFrame/replay/20040914082805/http://www.publico.pt/	0	7	PUBLICO
David Justino recusa culpas nos erros do concurso de professores	2004-09-25	https://arquivo.pt/noFrame/replay/20040925074613/http://www.publico.pt/	1	10	PUBLICO
José Sócrates deve hoje ser eleito secretário-geral do PS	2004-09-25	https://arquivo.pt/noFrame/replay/20040925074613/http://www.publico.pt/	0	9	PUBLICO
David Justino: Surpreende-me ter pedido uma auditoria aos concursos e ainda não ter sido ouvido	2004-09-26	https://arquivo.pt/noFrame/replay/20040926093743/http://publico.pt/	1	15	PUBLICO
José Sócrates: mudança política no país começou esta noite	2004-09-26	https://arquivo.pt/noFrame/replay/20040926093743/http://publico.pt/	0	9	PUBLICO
Governo açoriano acordou obra com empresa quatro meses antes da consulta legal	2004-10-13	https://arquivo.pt/noFrame/replay/20041013075455/http://www.publico.pt/	1	12	PUBLICO
Segurança Social detecta irregularidades em 92 por cento de clubes investigados	2004-10-13	https://arquivo.pt/noFrame/replay/20041013075455/http://www.publico.pt/	0	11	PUBLICO
PS quer revogação dos cortes nos benefícios fiscais	2004-10-17	https://arquivo.pt/noFrame/replay/20041017073556/http://www.publico.pt/	0	8	PUBLICO
Governo vai dar incentivos a quem arranjar emprego fora do Estado	2004-10-18	https://arquivo.pt/noFrame/replay/20041018075944/http://www.publico.pt/	1	11	PUBLICO
Carlos César vence nos Açores e líder do PSD demite-se	2004-10-18	https://arquivo.pt/noFrame/replay/20041018075944/http://www.publico.pt/	0	10	PUBLICO
Coimbra: Vigília de solidariedade com estudante detido retomada às 09h30	2004-10-21	https://arquivo.pt/noFrame/replay/20041021075321/http://www.publico.pt/	1	10	PUBLICO
PS recusa estatuto de assessor do Governo na lei das rendas	2004-10-21	https://arquivo.pt/noFrame/replay/20041021075321/http://www.publico.pt/	0	11	PUBLICO
Governo discute nuclear e barragem em Foz Côa como alternativa ao petróleo	2004-10-22	https://arquivo.pt/noFrame/replay/20041022073735/http://www.publico.pt/	1	12	PUBLICO
REFER encerra Túnel do Rossio por razões de segurança	2004-10-22	https://arquivo.pt/noFrame/replay/20041022073735/http://www.publico.pt/	0	9	PUBLICO
Santana e Sócrates tentam consenso sobre referendo europeu	2004-10-26	https://arquivo.pt/noFrame/replay/20041026080910/http://www.publico.pt/	1	8	PUBLICO
Estado de saúde de Arafat considerado crítico	2004-10-28	https://arquivo.pt/noFrame/replay/20041028075359/http://www.publico.pt/	0	7	PUBLICO
Paes do Amaral nega ter pressionado Marcelo Rebelo de Sousa	2004-10-28	https://arquivo.pt/noFrame/replay/20041028075359/http://www.publico.pt/	1	10	PUBLICO
Yasser Arafat vai ser hospitalizado em Paris	2004-10-29	https://arquivo.pt/noFrame/replay/20041029014401/http://publico.pt/	1	7	PUBLICO
Exames nacionais do 9º ano arrancam já neste ano lectivo	2004-10-29	https://arquivo.pt/noFrame/replay/20041029014401/http://publico.pt/	0	10	PUBLICO
Bin Laden ameaça EUA com novos atentados	2004-10-30	https://arquivo.pt/noFrame/replay/20041030035958/http://publico.pt/	0	7	PUBLICO
Governo propõe actualização de rendas comerciais em dez anos	2004-10-30	https://arquivo.pt/noFrame/replay/20041030035958/http://publico.pt/	1	9	PUBLICO
Primeiras sondagens à boca das urnas passam Iuschenko e Ianukovitch à segunda volta	2004-11-01	https://arquivo.pt/noFrame/replay/20041101003145/http://publico.pt/	1	13	PUBLICO
Rocket na origem da explosão num hotel de Tikrit	2004-11-01	https://arquivo.pt/noFrame/replay/20041101003145/http://publico.pt/	0	9	PUBLICO
Vitória de Setúbal na liderança da Superliga	2004-11-02	https://arquivo.pt/noFrame/replay/20041102021901/http://publico.pt/	1	7	PUBLICO
Bush e Kerry esgotam últimos argumentos junto dos americanos	2004-11-02	https://arquivo.pt/noFrame/replay/20041102021901/http://publico.pt/	0	9	PUBLICO
Resultados provisórios: George W. Bush 254 votos, John Kerry 242 votos	2004-11-03	https://arquivo.pt/noFrame/replay/20041103090753/http://www.publico.pt/	1	11	PUBLICO
Resultado das eleições dependente da vitória no Ohio	2004-11-03	https://arquivo.pt/noFrame/replay/20041103090753/http://www.publico.pt/	0	8	PUBLICO
Áreas protegidas com telefones cortados devido a dívida à Portugal Telecom	2004-11-04	https://arquivo.pt/noFrame/replay/20041104022303/http://publico.pt/	1	11	PUBLICO
George W. Bush saúda vitória histórica e lança apelo à unidade	2004-11-04	https://arquivo.pt/noFrame/replay/20041104022303/http://publico.pt/	0	11	PUBLICO
Seis mortos em descarrilamento de comboio no Reino Unido (actualização)	2004-11-07	https://arquivo.pt/noFrame/replay/20041107083818/http://www.publico.pt/	1	10	PUBLICO
ONU declara apoio à acção da França na Costa do Marfim	2004-11-07	https://arquivo.pt/noFrame/replay/20041107083818/http://www.publico.pt/	0	11	PUBLICO
Líderes mundiais lamentam morte de Arafat	2004-11-11	https://arquivo.pt/noFrame/replay/20041111095047/http://www.publico.pt/	1	6	PUBLICO
Yasser Arafat morreu em Paris	2004-11-11	https://arquivo.pt/noFrame/replay/20041111095047/http://www.publico.pt/	0	5	PUBLICO
Bush acredita na criação de um Estado palestiniano até 2009	2004-11-13	https://arquivo.pt/noFrame/replay/20041113090941/http://www.publico.pt/	1	10	PUBLICO
Santana Lopes declara apoio a eventual candidatura de Cavaco	2004-11-13	https://arquivo.pt/noFrame/replay/20041113090941/http://www.publico.pt/	0	9	PUBLICO
Congresso do PSD: Partidos da oposição criticam e maioria elogia	2004-11-15	https://arquivo.pt/noFrame/replay/20041115041445/http://publico.pt/	0	10	PUBLICO
Sporting goleia Boavista por 6-1	2004-11-15	https://arquivo.pt/noFrame/replay/20041115041445/http://publico.pt/	1	5	PUBLICO
Orçamento do Estado: PS anuncia que irá votar contra a proposta do Governo	2004-11-17	https://arquivo.pt/noFrame/replay/20041117023411/http://www.publico.pt/	0	13	PUBLICO
Alijó: Quatro mortos confirmados em choque de grua com cabo de alta tensão (actualização)	2004-11-17	https://arquivo.pt/noFrame/replay/20041117023411/http://www.publico.pt/	1	14	PUBLICO
Santana garante que não vai mais nenhum contingente da GNR para o Iraque	2004-11-23	https://arquivo.pt/noFrame/replay/20041123091054/http://www.publico.pt/	1	13	PUBLICO
Almerindo Marques: classificação de jornalistas teria consequências graves	2004-11-23	https://arquivo.pt/noFrame/replay/20041123091054/http://www.publico.pt/	0	8	PUBLICO
Mais um português assassinado na África do Sul	2004-11-28	https://arquivo.pt/noFrame/replay/20041128085357/http://www.publico.pt/	1	8	PUBLICO
PCP: Jerónimo de Sousa eleito secretário-geral	2004-11-28	https://arquivo.pt/noFrame/replay/20041128085357/http://www.publico.pt/	0	6	PUBLICO
Eleições antecipadas deverão realizar-se em Fevereiro de 2005	2004-11-30	https://arquivo.pt/noFrame/replay/20041130225311/http://publico.pt/	1	8	PUBLICO
Jorge Sampaio ouve partidos políticos e Conselho Estado na próxima semana	2004-11-30	https://arquivo.pt/noFrame/replay/20041130225311/http://publico.pt/	0	11	PUBLICO
Santana Lopes: Estão reunidas as condições para a aprovação do Orçamento de Estado	2004-12-02	https://arquivo.pt/noFrame/replay/20041202214557/http://www.publico.pt/	1	13	PUBLICO
Pinto da Costa notificado para depor no âmbito do processo Apito Dourado	2004-12-02	https://arquivo.pt/noFrame/replay/20041202214557/http://www.publico.pt/	0	12	PUBLICO
Mário Soares: 80 anos de política em estado puro	2004-12-07	https://arquivo.pt/noFrame/replay/20041207085424/http://www.publico.pt/	0	9	PUBLICO
Pinto da Costa indiciado por cinco crimes mas mantém funções	2004-12-08	https://arquivo.pt/noFrame/replay/20041208073525/http://www.publico.pt/	1	10	PUBLICO
Santana Lopes reafirma convicção de que Parlamento não seria dissolvido	2004-12-08	https://arquivo.pt/noFrame/replay/20041208085609/http://www.publico.pt/	1	10	PUBLICO
Mário Soares pede aos portugueses para terem esperança nas próximas safras	2004-12-08	https://arquivo.pt/noFrame/replay/20041208085609/http://www.publico.pt/	0	11	PUBLICO
Direcção do PSD reúne comissão política convencida de que há acordo com o CDS	2004-12-11	https://arquivo.pt/noFrame/replay/20041211093509/http://www.publico.pt/	0	14	PUBLICO
Presidente marca eleições para 20 de Fevereiro	2004-12-11	https://arquivo.pt/noFrame/replay/20041211093509/http://www.publico.pt/	1	7	PUBLICO
Socialistas rejeitam PCP mas aceitam Bloco	2004-12-14	https://arquivo.pt/noFrame/replay/20041214091508/http://www.publico.pt/	0	6	PUBLICO
Transportes Públicos: preços sobem em Janeiro entre 1,8 e os 2,1 por cento	2004-12-14	https://arquivo.pt/noFrame/replay/20041214091508/http://www.publico.pt/	1	13	PUBLICO
Número de vítimas mortais do maremoto sobe para 59 mil	2004-12-28	https://arquivo.pt/noFrame/replay/20041228213202/http://www.publico.pt/	0	10	PUBLICO
Governo desmente suspensão do pagamento de subsídios de doença e desemprego	2004-12-28	https://arquivo.pt/noFrame/replay/20041228213202/http://www.publico.pt/	1	11	PUBLICO
Maremoto fez pelo menos 55 mil mortos	2004-12-28	https://arquivo.pt/noFrame/replay/20041228150226/http://www.publico.pt/	0	7	PUBLICO
Governo contabiliza oito portugueses desaparecidos no Sudeste Asiático	2004-12-29	https://arquivo.pt/noFrame/replay/20041229134743/http://www.publico.pt/	0	8	PUBLICO
ONU: número de mortos só em Sumatra pode chegar aos 80 mil	2004-12-29	https://arquivo.pt/noFrame/replay/20041229134743/http://www.publico.pt/	1	12	PUBLICO
Laboratório que produz Prozac suspeito de ocultar dados sobre efeitos secundários	2005-01-04	https://arquivo.pt/noFrame/replay/20050104091811/http://www.publico.pt/	1	11	PUBLICO
Maremoto no Índico: ONU já recolheu valor recorde de 1500 milhões de dólares	2005-01-04	https://arquivo.pt/noFrame/replay/20050104091811/http://www.publico.pt/	0	13	PUBLICO
A primeira obra-prima do ano	2005-01-05	https://arquivo.pt/noFrame/replay/20050105093307/http://www.expresso.pt/	4	5	EXPRESSO
Finanças cobram menos IRS antes das eleições	2005-01-15	https://arquivo.pt/noFrame/replay/20050115083929/http://www.publico.pt/	1	7	PUBLICO
Iraque: Governo confirma fim da missão da GNR a 12 de Fevereiro	2005-01-15	https://arquivo.pt/noFrame/replay/20050115083929/http://www.publico.pt/	0	12	PUBLICO
Jovens interessam-se por política e são menos pessimistas que os mais velhos	2005-01-17	https://arquivo.pt/noFrame/replay/20050117093120/http://www.publico.pt/	0	12	PUBLICO
O Aviador e Sideways vencem Globos de Ouro	2005-01-17	https://arquivo.pt/noFrame/replay/20050117093120/http://www.publico.pt/	1	8	PUBLICO
Bagdad: três mortos e 11 feridos em explosão de carro armadilhado	2005-01-18	https://arquivo.pt/noFrame/replay/20050118083803/http://www.publico.pt/	1	11	PUBLICO
Tsunami no centro das atenções de conferência sobre desastres	2005-01-18	https://arquivo.pt/noFrame/replay/20050118083803/http://www.publico.pt/	0	9	PUBLICO
George W. Bush inaugura hoje o seu segundo mandato	2005-01-20	https://arquivo.pt/noFrame/replay/20050120095228/http://www.publico.pt/	1	9	PUBLICO
Santana acusa Sócrates de promoções à última hora quando era ministro	2005-01-20	https://arquivo.pt/noFrame/replay/20050120095228/http://www.publico.pt/	0	11	PUBLICO
Fisco devolveu por erro milhões de euros a empresas	2005-01-22	https://arquivo.pt/noFrame/replay/20050122085259/http://www.publico.pt/	1	9	PUBLICO
PS promete reduzir função pública e melhorar lei do sigilo bancário	2005-01-22	https://arquivo.pt/noFrame/replay/20050122085259/http://www.publico.pt/	0	11	PUBLICO
Bagdad: três mortos em explosão junto à sede partidária do primeiro-ministro	2005-01-24	https://arquivo.pt/noFrame/replay/20050124090510/http://www.publico.pt/	1	11	PUBLICO
Massa de ar frio polar arrefece o país a partir de hoje	2005-01-24	https://arquivo.pt/noFrame/replay/20050124090510/http://www.publico.pt/	0	12	PUBLICO
Patronato unido em acordo histórico faz propostas ao próximo Governo	2005-01-27	https://arquivo.pt/noFrame/replay/20050127095251/http://www.publico.pt/	1	10	PUBLICO
Auschwitz: a última cerimónia para os sobreviventes da Shoah	2005-01-27	https://arquivo.pt/noFrame/replay/20050127095251/http://www.publico.pt/	0	9	PUBLICO
Freitas do Amaral recusa demitir-se da assembleia da CGD	2005-01-28	https://arquivo.pt/noFrame/replay/20050128220336/http://www.publico.pt/	0	9	PUBLICO
PS invoca apoio de Freitas do Amaral para pedir maioria absoluta	2005-01-28	https://arquivo.pt/noFrame/replay/20050128023239/http://publico.pt/	1	11	PUBLICO
Santana Lopes admite que teve dívidas às Finanças relativas a juros	2005-01-28	https://arquivo.pt/noFrame/replay/20050128220336/http://www.publico.pt/	1	11	PUBLICO
Santana diz que está montada mega-fraude em torno das sondagens	2005-01-28	https://arquivo.pt/noFrame/replay/20050128023239/http://publico.pt/	0	10	PUBLICO
Santana desafia adversários a pronunciarem-se sobre casamento entre homossexuais	2005-01-29	https://arquivo.pt/noFrame/replay/20050129221403/http://www.publico.pt/	1	9	PUBLICO
Bagdad: dois americanos morreram e quatro ficaram feridos no ataque à embaixada	2005-01-29	https://arquivo.pt/noFrame/replay/20050129221403/http://www.publico.pt/	0	12	PUBLICO
Portas: programa eleitoral do CDS-PP promove um choque de valores	2005-01-30	https://arquivo.pt/noFrame/replay/20050130221734/http://www.publico.pt/	1	10	PUBLICO
Iraque: comissão eleitoral estima que oito milhões de pessoas tenham votado	2005-01-30	https://arquivo.pt/noFrame/replay/20050130221734/http://www.publico.pt/	0	11	PUBLICO
FC Porto derrotado pelo Sporting de Braga (3-1)	2005-01-31	https://arquivo.pt/noFrame/replay/20050131035930/http://www.publico.pt/	1	8	PUBLICO
Bush considera eleições no Iraque um êxito retumbante	2005-01-31	https://arquivo.pt/noFrame/replay/20050131035930/http://www.publico.pt/	0	8	PUBLICO
Inag considera que situação geral das albufeiras ainda não é preocupante	2005-01-31	https://arquivo.pt/noFrame/replay/20050131221938/http://www.publico.pt/	1	11	PUBLICO
Entidade fiscalizadora sem meios para controlar gastos da campanha eleitoral	2005-01-31	https://arquivo.pt/noFrame/replay/20050131221938/http://www.publico.pt/	0	10	PUBLICO
Finanças vão executar dívidas ao fisco dos clubes de futebol	2005-02-01	https://arquivo.pt/noFrame/replay/20050201221959/http://www.publico.pt/	1	10	PUBLICO
Sócrates acusa Santana Lopes de comportamento indigno	2005-02-01	https://arquivo.pt/noFrame/replay/20050201221959/http://www.publico.pt/	0	7	PUBLICO
Manifesto pede aos partidos eliminação dos bloqueios constitucionais	2005-02-02	https://arquivo.pt/noFrame/replay/20050202222005/http://www.publico.pt/	1	8	PUBLICO
Portugal pode perder 20 por cento dos fundos comunitários a partir de 2007	2005-02-02	https://arquivo.pt/noFrame/replay/20050202222005/http://www.publico.pt/	0	13	PUBLICO
Morreu o jornalista Adriano Cerqueira	2005-02-03	https://arquivo.pt/noFrame/replay/20050203222105/http://www.publico.pt/	1	5	PUBLICO
Frente-a-frente entre Santana e Sócrates centrado na economia e finanças	2005-02-04	https://arquivo.pt/noFrame/replay/20050204043822/http://www.publico.pt/	0	10	PUBLICO
Nobre Guedes apela a levantamento popular para impedir entrada de Sócrates em Coimbra	2005-02-04	https://arquivo.pt/noFrame/replay/20050204043822/http://www.publico.pt/	1	13	PUBLICO
Sócrates promete manter Via do Infante sem portagens	2005-02-04	https://arquivo.pt/noFrame/replay/20050204222023/http://www.publico.pt/	1	8	PUBLICO
Bagão considera normal que Santana não o proponha para ministro das Finanças	2005-02-05	https://arquivo.pt/noFrame/replay/20050205035151/http://www.publico.pt/	1	12	PUBLICO
Sócrates apela ao voto útil dos jovens no PS	2005-02-06	https://arquivo.pt/noFrame/replay/20050206090048/http://www.publico.pt/	1	9	PUBLICO
Eleições: partidos têm 13 dias para cativar votos	2005-02-06	https://arquivo.pt/noFrame/replay/20050206090048/http://www.publico.pt/	0	8	PUBLICO
SuperLiga: Benfica vence Académica e cola-se à liderança	2005-02-07	https://arquivo.pt/noFrame/replay/20050207035327/http://www.publico.pt/	1	8	PUBLICO
Santana: votar no PS é votar nos que fugiram em 2001	2005-02-07	https://arquivo.pt/noFrame/replay/20050207035327/http://www.publico.pt/	0	11	PUBLICO
GNR deverá começar a regressar do Iraque no final da semana	2005-02-08	https://arquivo.pt/noFrame/replay/20050208021859/http://www.publico.pt/	1	11	PUBLICO
Santana acusa PS de nervoso	2005-02-09	https://arquivo.pt/noFrame/replay/20050209205315/http://www.expresso.pt/	1	5	EXPRESSO
Cavaco tenta evitar vitimização de Santana	2005-02-09	https://arquivo.pt/noFrame/replay/20050209105946/http://www.publico.pt/	1	6	PUBLICO
ETA fez aviso sobre o atentado de Madrid (actualização)	2005-02-09	https://arquivo.pt/noFrame/replay/20050209105946/http://www.publico.pt/	0	9	PUBLICO
Serviços de Informação deviam poder fazer escutas sob controlo judicial	2005-02-10	https://arquivo.pt/noFrame/replay/20050210100726/http://www.publico.pt/	0	10	PUBLICO
Sindicato da polícia apresenta queixa contra Estado para penhorar bens do MAI	2005-02-10	https://arquivo.pt/noFrame/replay/20050210030754/http://www.publico.pt/	1	12	PUBLICO
Legislativas: Sócrates pede maioria absoluta legítima	2005-02-10	https://arquivo.pt/noFrame/replay/20050210030754/http://www.publico.pt/	0	6	PUBLICO
Militares da GNR regressam hoje do Iraque	2005-02-10	https://arquivo.pt/noFrame/replay/20050210100726/http://www.publico.pt/	1	7	PUBLICO
